,MMSI,Date,Time,Latitude,Longitude,SOG,COG,HDG
91,440311690,  2017/10/01,12:53:36,34.773062,126.338497,5.6,40.3,32
92,440311690,  2017/10/01,12:53:43,34.773202,126.338645,5.7,41.0,31
93,440311690,  2017/10/01,12:53:45,34.773285,126.33873,5.8,40.4,32
94,440311690,  2017/10/01,12:53:48,34.773345,126.338795,5.8,41.3,33
95,440311690,  2017/10/01,12:53:55,34.773523,126.338993,5.8,42.8,36
96,440311690,  2017/10/01,12:54:01,34.773735,126.339238,5.8,42.2,34
97,440311690,  2017/10/01,12:54:07,34.773918,126.339432,5.8,39.6,30
98,440311690,  2017/10/01,12:54:13,34.774183,126.339682,5.9,35.0,23
99,440311690,  2017/10/01,12:54:18,34.77432,126.3398,5.9,35.5,24
100,440311690,  2017/10/01,12:54:24,34.774387,126.33986,5.9,37.4,23
101,440311690,  2017/10/01,12:54:31,34.774478,126.339937,6.0,35.1,21
102,440311690,  2017/10/01,12:54:36,34.774548,126.339993,6.0,34.3,20
103,440311690,  2017/10/01,12:54:43,34.774618,126.34005,6.1,33.9,20
104,440311690,  2017/10/01,12:54:48,34.77469,126.340107,6.0,34.5,20
105,440311690,  2017/10/01,12:54:55,34.774783,126.34018,6.1,34.3,20
106,440311690,  2017/10/01,12:55:01,34.774828,126.340218,6.0,32.8,20
107,440311690,  2017/10/01,12:55:07,34.775013,126.340367,5.9,33.2,19
108,440311690,  2017/10/01,12:55:13,34.775083,126.34042,6.0,31.4,19
109,440311690,  2017/10/01,12:55:18,34.775315,126.340603,5.9,32.9,19
110,440311690,  2017/10/01,12:55:24,34.775568,126.340803,5.8,31.7,19
111,440311690,  2017/10/01,12:55:31,34.775775,126.340965,5.8,33.1,19
112,440311690,  2017/10/01,12:55:36,34.776005,126.341143,5.8,33.9,19
113,440311690,  2017/10/01,12:55:43,34.776233,126.341317,5.8,30.0,13
114,440311690,  2017/10/01,12:55:48,34.776468,126.341477,5.8,28.6,11
115,440311690,  2017/10/01,12:55:55,34.776713,126.341618,6.0,23.5,5
116,440311690,  2017/10/01,12:56:01,34.77687,126.341703,6.0,26.6,10
117,440311690,  2017/10/01,12:56:07,34.776997,126.341783,5.9,29.4,12
118,440311690,  2017/10/01,12:56:13,34.777045,126.341818,6.0,28.1,13
119,440311690,  2017/10/01,12:56:18,34.777145,126.34188,6.0,28.7,13
120,440311690,  2017/10/01,12:56:20,34.777217,126.34193,5.9,28.6,13
121,440311690,  2017/10/01,12:56:22,34.777315,126.341998,6.1,29.0,13
122,440311690,  2017/10/01,12:56:24,34.777388,126.342047,5.9,30.2,14
123,440311690,  2017/10/01,12:56:29,34.777462,126.342098,6.1,30.6,15
124,440311690,  2017/10/01,12:56:34,34.777932,126.342438,6.0,28.0,8
125,440311690,  2017/10/01,12:56:36,34.778178,126.34259,5.6,26.3,5
126,440311690,  2017/10/01,12:56:43,34.778352,126.342688,6.0,23.3,2
127,440311690,  2017/10/01,12:56:48,34.778448,126.342737,5.9,26.1,3
128,440311690,  2017/10/01,12:56:55,34.778503,126.342763,6.5,19.0,359
129,440311690,  2017/10/01,12:57:01,34.778583,126.3428,5.6,24.9,0
130,440311690,  2017/10/01,12:57:07,34.778685,126.342848,6.2,23.5,359
131,440311690,  2017/10/01,12:57:13,34.778763,126.342885,6.0,22.0,359
132,440311690,  2017/10/01,12:57:18,34.778867,126.342933,5.9,21.2,358
133,440311690,  2017/10/01,12:57:24,34.778942,126.342967,6.1,20.5,358
134,440311690,  2017/10/01,12:57:31,34.779023,126.343003,6.4,17.9,356
135,440311690,  2017/10/01,12:57:36,34.779125,126.343047,5.7,21.8,357
136,440311690,  2017/10/01,12:57:39,34.779205,126.34308,6.5,21.5,357
137,440311690,  2017/10/01,12:57:43,34.779357,126.343152,5.7,19.0,359
138,440311690,  2017/10/01,12:57:44,34.779465,126.343202,6.1,20.4,0
139,440311690,  2017/10/01,12:57:48,34.779715,126.343327,5.5,22.4,2
140,440311690,  2017/10/01,12:57:51,34.779975,126.343473,5.5,25.6,4
141,440311690,  2017/10/01,12:57:52,34.780195,126.343598,5.6,24.9,2
142,440311690,  2017/10/01,12:57:54,34.78044,126.343725,5.7,23.5,1
143,440311690,  2017/10/01,12:57:56,34.780692,126.343852,6.0,22.8,3
144,440311690,  2017/10/01,12:57:59,34.780942,126.343993,6.0,25.5,5
145,440311690,  2017/10/01,12:58:01,34.781192,126.344138,6.0,25.6,5
146,440311690,  2017/10/01,12:58:07,34.781417,126.344268,6.0,24.4,2
